 Initializing flow with inflow =            1
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 446400   0.10000E-02   0.16231E+02   0.22667E+01   0.40896E-27   0.15578E-26   0.00000E+00   0.00000E+00   0.10284E-27   0.00000E+00
 446500   0.10000E-02   0.16231E+02   0.22667E+01   0.52174E-27   0.15231E-26   0.00000E+00   0.00000E+00   0.91781E-28   0.00000E+00
 446600   0.10000E-02   0.16231E+02   0.22667E+01   0.52550E-27   0.14459E-26   0.00000E+00   0.00000E+00   0.10441E-27   0.00000E+00
 446700   0.10000E-02   0.16231E+02   0.22667E+01   0.34342E-27   0.16041E-26   0.00000E+00   0.00000E+00   0.97459E-28   0.00000E+00
 446800   0.10000E-02   0.16231E+02   0.22667E+01   0.39372E-27   0.14998E-26   0.00000E+00   0.00000E+00   0.86490E-28   0.00000E+00
 446900   0.10000E-02   0.16231E+02   0.22667E+01   0.58775E-27   0.13544E-26   0.00000E+00   0.00000E+00   0.84071E-28   0.00000E+00
 447000   0.10000E-02   0.16231E+02   0.22667E+01   0.48612E-27   0.13235E-26   0.00000E+00   0.00000E+00   0.10929E-27   0.00000E+00
 447100   0.10000E-02   0.16231E+02   0.22667E+01   0.44907E-27   0.15981E-26   0.00000E+00   0.00000E+00   0.10115E-27   0.00000E+00
 447200   0.10000E-02   0.16231E+02   0.22667E+01   0.46056E-27   0.16722E-26   0.00000E+00   0.00000E+00   0.10834E-27   0.00000E+00
 447300   0.10000E-02   0.16231E+02   0.22667E+01   0.22314E-27   0.15707E-26   0.00000E+00   0.00000E+00   0.10613E-27   0.00000E+00
 447400   0.10000E-02   0.16231E+02   0.22667E+01   0.51660E-27   0.14267E-26   0.00000E+00   0.00000E+00   0.82081E-28   0.00000E+00
 447500   0.10000E-02   0.16231E+02   0.22667E+01   0.68023E-27   0.14845E-26   0.00000E+00   0.00000E+00   0.97579E-28   0.00000E+00
 447600   0.10000E-02   0.16231E+02   0.22667E+01   0.61055E-27   0.14362E-26   0.00000E+00   0.00000E+00   0.94020E-28   0.00000E+00
 447700   0.10000E-02   0.16231E+02   0.22667E+01   0.49173E-27   0.16592E-26   0.00000E+00   0.00000E+00   0.93957E-28   0.00000E+00
 447800   0.10000E-02   0.16231E+02   0.22667E+01   0.32189E-27   0.14241E-26   0.00000E+00   0.00000E+00   0.95365E-28   0.00000E+00
 447900   0.10000E-02   0.16231E+02   0.22667E+01   0.69214E-27   0.16195E-26   0.00000E+00   0.00000E+00   0.97314E-28   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 448000   0.10000E-02   0.16231E+02   0.22667E+01   0.47741E-27   0.16630E-26   0.00000E+00   0.00000E+00   0.10407E-27   0.00000E+00
 448100   0.10000E-02   0.16231E+02   0.22667E+01   0.40065E-27   0.15017E-26   0.00000E+00   0.00000E+00   0.99826E-28   0.00000E+00
 448200   0.10000E-02   0.16231E+02   0.22667E+01   0.49013E-27   0.13993E-26   0.00000E+00   0.00000E+00   0.10500E-27   0.00000E+00
 448300   0.10000E-02   0.16231E+02   0.22667E+01   0.49850E-27   0.14176E-26   0.00000E+00   0.00000E+00   0.91992E-28   0.00000E+00
 448400   0.10000E-02   0.16231E+02   0.22667E+01   0.59498E-27   0.18605E-26   0.00000E+00   0.00000E+00   0.99854E-28   0.00000E+00
 448500   0.10000E-02   0.16231E+02   0.22667E+01   0.52710E-27   0.14038E-26   0.00000E+00   0.00000E+00   0.87120E-28   0.00000E+00
 448600   0.10000E-02   0.16231E+02   0.22667E+01   0.34540E-27   0.14706E-26   0.00000E+00   0.00000E+00   0.99407E-28   0.00000E+00
 448700   0.10000E-02   0.16231E+02   0.22667E+01   0.49026E-27   0.14250E-26   0.00000E+00   0.00000E+00   0.86530E-28   0.00000E+00
 448800   0.10000E-02   0.16231E+02   0.22667E+01   0.41190E-27   0.13622E-26   0.00000E+00   0.00000E+00   0.90186E-28   0.00000E+00
 448900   0.10000E-02   0.16231E+02   0.22667E+01   0.59212E-27   0.16268E-26   0.00000E+00   0.00000E+00   0.94887E-28   0.00000E+00
 449000   0.10000E-02   0.16231E+02   0.22667E+01   0.38234E-27   0.12757E-26   0.00000E+00   0.00000E+00   0.96659E-28   0.00000E+00
 449100   0.10000E-02   0.16231E+02   0.22667E+01   0.45714E-27   0.14140E-26   0.00000E+00   0.00000E+00   0.91577E-28   0.00000E+00
 449200   0.10000E-02   0.16231E+02   0.22667E+01   0.41499E-27   0.14438E-26   0.00000E+00   0.00000E+00   0.10015E-27   0.00000E+00
 449300   0.10000E-02   0.16231E+02   0.22667E+01   0.56357E-27   0.13571E-26   0.00000E+00   0.00000E+00   0.10128E-27   0.00000E+00
 449400   0.10000E-02   0.16231E+02   0.22667E+01   0.26423E-27   0.16347E-26   0.00000E+00   0.00000E+00   0.88761E-28   0.00000E+00
 449500   0.10000E-02   0.16231E+02   0.22667E+01   0.38118E-27   0.14968E-26   0.00000E+00   0.00000E+00   0.92585E-28   0.00000E+00
 449600   0.10000E-02   0.16231E+02   0.22667E+01   0.31787E-27   0.14067E-26   0.00000E+00   0.00000E+00   0.96611E-28   0.00000E+00
 449700   0.10000E-02   0.16231E+02   0.22667E+01   0.42024E-27   0.17507E-26   0.00000E+00   0.00000E+00   0.92136E-28   0.00000E+00
 449800   0.10000E-02   0.16231E+02   0.22667E+01   0.32080E-27   0.15402E-26   0.00000E+00   0.00000E+00   0.91590E-28   0.00000E+00
 449900   0.10000E-02   0.16231E+02   0.22667E+01   0.43782E-27   0.14289E-26   0.00000E+00   0.00000E+00   0.90688E-28   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 450000   0.10000E-02   0.16231E+02   0.22667E+01   0.81191E-27   0.15339E-26   0.00000E+00   0.00000E+00   0.95313E-28   0.00000E+00
 450100   0.10000E-02   0.16231E+02   0.22667E+01   0.40331E-27   0.14352E-26   0.00000E+00   0.00000E+00   0.93499E-28   0.00000E+00
 450200   0.10000E-02   0.16231E+02   0.22667E+01   0.28138E-27   0.15164E-26   0.00000E+00   0.00000E+00   0.93420E-28   0.00000E+00
 450300   0.10000E-02   0.16231E+02   0.22667E+01   0.43613E-27   0.14342E-26   0.00000E+00   0.00000E+00   0.83407E-28   0.00000E+00
 450400   0.10000E-02   0.16231E+02   0.22667E+01   0.35342E-27   0.16011E-26   0.00000E+00   0.00000E+00   0.97496E-28   0.00000E+00
 450500   0.10000E-02   0.16231E+02   0.22667E+01   0.72185E-27   0.14066E-26   0.00000E+00   0.00000E+00   0.92311E-28   0.00000E+00
 450600   0.10000E-02   0.16231E+02   0.22667E+01   0.47988E-27   0.13639E-26   0.00000E+00   0.00000E+00   0.91457E-28   0.00000E+00
 450700   0.10000E-02   0.16231E+02   0.22667E+01   0.39354E-27   0.12899E-26   0.00000E+00   0.00000E+00   0.97052E-28   0.00000E+00
 450800   0.10000E-02   0.16231E+02   0.22667E+01   0.41028E-27   0.15088E-26   0.00000E+00   0.00000E+00   0.95576E-28   0.00000E+00
 450900   0.10000E-02   0.16231E+02   0.22667E+01   0.50946E-27   0.13843E-26   0.00000E+00   0.00000E+00   0.95426E-28   0.00000E+00
 451000   0.10000E-02   0.16231E+02   0.22667E+01   0.37381E-27   0.13477E-26   0.00000E+00   0.00000E+00   0.94704E-28   0.00000E+00
 451100   0.10000E-02   0.16231E+02   0.22667E+01   0.30154E-27   0.17385E-26   0.00000E+00   0.00000E+00   0.89500E-28   0.00000E+00
 451200   0.10000E-02   0.16231E+02   0.22667E+01   0.39879E-27   0.13528E-26   0.00000E+00   0.00000E+00   0.92393E-28   0.00000E+00
 451300   0.10000E-02   0.16231E+02   0.22667E+01   0.44002E-27   0.16772E-26   0.00000E+00   0.00000E+00   0.98278E-28   0.00000E+00
 451400   0.10000E-02   0.16231E+02   0.22667E+01   0.68385E-27   0.17606E-26   0.00000E+00   0.00000E+00   0.10364E-27   0.00000E+00
 451500   0.10000E-02   0.16231E+02   0.22667E+01   0.58460E-27   0.13214E-26   0.00000E+00   0.00000E+00   0.98791E-28   0.00000E+00
 451600   0.10000E-02   0.16231E+02   0.22667E+01   0.44791E-27   0.13416E-26   0.00000E+00   0.00000E+00   0.10054E-27   0.00000E+00
 451700   0.10000E-02   0.16231E+02   0.22667E+01   0.29544E-27   0.14452E-26   0.00000E+00   0.00000E+00   0.10537E-27   0.00000E+00
 451800   0.10000E-02   0.16231E+02   0.22667E+01   0.48520E-27   0.14264E-26   0.00000E+00   0.00000E+00   0.10172E-27   0.00000E+00
 451900   0.10000E-02   0.16231E+02   0.22667E+01   0.43241E-27   0.16062E-26   0.00000E+00   0.00000E+00   0.98487E-28   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 452000   0.10000E-02   0.16231E+02   0.22667E+01   0.50061E-27   0.13182E-26   0.00000E+00   0.00000E+00   0.88708E-28   0.00000E+00
 452100   0.10000E-02   0.16231E+02   0.22667E+01   0.41952E-27   0.15788E-26   0.00000E+00   0.00000E+00   0.95283E-28   0.00000E+00
 452200   0.10000E-02   0.16231E+02   0.22667E+01   0.40651E-27   0.16990E-26   0.00000E+00   0.00000E+00   0.10797E-27   0.00000E+00
 452300   0.10000E-02   0.16231E+02   0.22667E+01   0.39287E-27   0.14165E-26   0.00000E+00   0.00000E+00   0.91412E-28   0.00000E+00
 452400   0.10000E-02   0.16231E+02   0.22667E+01   0.53184E-27   0.15818E-26   0.00000E+00   0.00000E+00   0.96464E-28   0.00000E+00
 452500   0.10000E-02   0.16231E+02   0.22667E+01   0.38803E-27   0.13889E-26   0.00000E+00   0.00000E+00   0.93912E-28   0.00000E+00
 452600   0.10000E-02   0.16231E+02   0.22667E+01   0.40118E-27   0.14577E-26   0.00000E+00   0.00000E+00   0.91782E-28   0.00000E+00
 452700   0.10000E-02   0.16231E+02   0.22667E+01   0.55190E-27   0.16948E-26   0.00000E+00   0.00000E+00   0.10416E-27   0.00000E+00
 452800   0.10000E-02   0.16231E+02   0.22667E+01   0.33242E-27   0.15471E-26   0.00000E+00   0.00000E+00   0.10599E-27   0.00000E+00
 452900   0.10000E-02   0.16231E+02   0.22667E+01   0.48016E-27   0.15127E-26   0.00000E+00   0.00000E+00   0.90379E-28   0.00000E+00
 453000   0.10000E-02   0.16231E+02   0.22667E+01   0.35608E-27   0.15381E-26   0.00000E+00   0.00000E+00   0.97982E-28   0.00000E+00
 453100   0.10000E-02   0.16231E+02   0.22667E+01   0.33839E-27   0.15162E-26   0.00000E+00   0.00000E+00   0.10019E-27   0.00000E+00
 453200   0.10000E-02   0.16231E+02   0.22667E+01   0.49441E-27   0.13884E-26   0.00000E+00   0.00000E+00   0.98421E-28   0.00000E+00
 453300   0.10000E-02   0.16231E+02   0.22667E+01   0.38723E-27   0.16719E-26   0.00000E+00   0.00000E+00   0.85233E-28   0.00000E+00
 453400   0.10000E-02   0.16231E+02   0.22667E+01   0.45735E-27   0.14208E-26   0.00000E+00   0.00000E+00   0.10171E-27   0.00000E+00
 453500   0.10000E-02   0.16231E+02   0.22667E+01   0.53099E-27   0.16095E-26   0.00000E+00   0.00000E+00   0.10794E-27   0.00000E+00
 453600   0.10000E-02   0.16231E+02   0.22667E+01   0.40844E-27   0.14513E-26   0.00000E+00   0.00000E+00   0.92100E-28   0.00000E+00
 453700   0.10000E-02   0.16231E+02   0.22667E+01   0.52583E-27   0.18300E-26   0.00000E+00   0.00000E+00   0.10452E-27   0.00000E+00
 453800   0.10000E-02   0.16231E+02   0.22667E+01   0.45290E-27   0.14061E-26   0.00000E+00   0.00000E+00   0.89615E-28   0.00000E+00
 453900   0.10000E-02   0.16231E+02   0.22667E+01   0.54340E-27   0.16718E-26   0.00000E+00   0.00000E+00   0.89482E-28   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 454000   0.10000E-02   0.16231E+02   0.22667E+01   0.32849E-27   0.14089E-26   0.00000E+00   0.00000E+00   0.93476E-28   0.00000E+00
 454100   0.10000E-02   0.16231E+02   0.22667E+01   0.50416E-27   0.16229E-26   0.00000E+00   0.00000E+00   0.96730E-28   0.00000E+00
 454200   0.10000E-02   0.16231E+02   0.22667E+01   0.35908E-27   0.14171E-26   0.00000E+00   0.00000E+00   0.96414E-28   0.00000E+00
 454300   0.10000E-02   0.16231E+02   0.22667E+01   0.44220E-27   0.14837E-26   0.00000E+00   0.00000E+00   0.88642E-28   0.00000E+00
 454400   0.10000E-02   0.16231E+02   0.22667E+01   0.50844E-27   0.13774E-26   0.00000E+00   0.00000E+00   0.91688E-28   0.00000E+00
 454500   0.10000E-02   0.16231E+02   0.22667E+01   0.39058E-27   0.13589E-26   0.00000E+00   0.00000E+00   0.89840E-28   0.00000E+00
 454600   0.10000E-02   0.16231E+02   0.22667E+01   0.39504E-27   0.14104E-26   0.00000E+00   0.00000E+00   0.85262E-28   0.00000E+00
 454700   0.10000E-02   0.16231E+02   0.22667E+01   0.57157E-27   0.14734E-26   0.00000E+00   0.00000E+00   0.99681E-28   0.00000E+00
 454800   0.10000E-02   0.16231E+02   0.22667E+01   0.33556E-27   0.14444E-26   0.00000E+00   0.00000E+00   0.89504E-28   0.00000E+00
 454900   0.10000E-02   0.16231E+02   0.22667E+01   0.29509E-27   0.15337E-26   0.00000E+00   0.00000E+00   0.10066E-27   0.00000E+00
 455000   0.10000E-02   0.16231E+02   0.22667E+01   0.51007E-27   0.16157E-26   0.00000E+00   0.00000E+00   0.97033E-28   0.00000E+00
 455100   0.10000E-02   0.16231E+02   0.22667E+01   0.39154E-27   0.14618E-26   0.00000E+00   0.00000E+00   0.96889E-28   0.00000E+00
 455200   0.10000E-02   0.16231E+02   0.22667E+01   0.59421E-27   0.15187E-26   0.00000E+00   0.00000E+00   0.96816E-28   0.00000E+00
 455300   0.10000E-02   0.16231E+02   0.22667E+01   0.50436E-27   0.14973E-26   0.00000E+00   0.00000E+00   0.10083E-27   0.00000E+00
 455400   0.10000E-02   0.16231E+02   0.22667E+01   0.30416E-27   0.15341E-26   0.00000E+00   0.00000E+00   0.10335E-27   0.00000E+00
 455500   0.10000E-02   0.16231E+02   0.22667E+01   0.42580E-27   0.18144E-26   0.00000E+00   0.00000E+00   0.91492E-28   0.00000E+00
 455600   0.10000E-02   0.16231E+02   0.22667E+01   0.42447E-27   0.16834E-26   0.00000E+00   0.00000E+00   0.11221E-27   0.00000E+00
 455700   0.10000E-02   0.16231E+02   0.22667E+01   0.37974E-27   0.13704E-26   0.00000E+00   0.00000E+00   0.89659E-28   0.00000E+00
 455800   0.10000E-02   0.16231E+02   0.22667E+01   0.37694E-27   0.13635E-26   0.00000E+00   0.00000E+00   0.85974E-28   0.00000E+00
 455900   0.10000E-02   0.16231E+02   0.22667E+01   0.29983E-27   0.14897E-26   0.00000E+00   0.00000E+00   0.91382E-28   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 456000   0.10000E-02   0.16231E+02   0.22667E+01   0.47686E-27   0.13935E-26   0.00000E+00   0.00000E+00   0.94500E-28   0.00000E+00
 456100   0.10000E-02   0.16231E+02   0.22667E+01   0.45575E-27   0.16448E-26   0.00000E+00   0.00000E+00   0.93905E-28   0.00000E+00
 456200   0.10000E-02   0.16231E+02   0.22667E+01   0.31518E-27   0.13910E-26   0.00000E+00   0.00000E+00   0.94006E-28   0.00000E+00
 456300   0.10000E-02   0.16231E+02   0.22667E+01   0.49652E-27   0.12787E-26   0.00000E+00   0.00000E+00   0.94624E-28   0.00000E+00
 456400   0.10000E-02   0.16231E+02   0.22667E+01   0.35550E-27   0.15947E-26   0.00000E+00   0.00000E+00   0.98226E-28   0.00000E+00
 456500   0.10000E-02   0.16231E+02   0.22667E+01   0.42661E-27   0.16251E-26   0.00000E+00   0.00000E+00   0.11216E-27   0.00000E+00
 456600   0.10000E-02   0.16231E+02   0.22667E+01   0.31280E-27   0.14223E-26   0.00000E+00   0.00000E+00   0.93238E-28   0.00000E+00
 456700   0.10000E-02   0.16231E+02   0.22667E+01   0.35540E-27   0.15153E-26   0.00000E+00   0.00000E+00   0.10308E-27   0.00000E+00
 456800   0.10000E-02   0.16231E+02   0.22667E+01   0.30309E-27   0.14715E-26   0.00000E+00   0.00000E+00   0.94485E-28   0.00000E+00
 456900   0.10000E-02   0.16231E+02   0.22667E+01   0.28728E-27   0.16303E-26   0.00000E+00   0.00000E+00   0.88688E-28   0.00000E+00
 457000   0.10000E-02   0.16231E+02   0.22667E+01   0.37488E-27   0.15616E-26   0.00000E+00   0.00000E+00   0.97920E-28   0.00000E+00
 457100   0.10000E-02   0.16231E+02   0.22667E+01   0.35629E-27   0.15922E-26   0.00000E+00   0.00000E+00   0.96155E-28   0.00000E+00
 457200   0.10000E-02   0.16231E+02   0.22667E+01   0.36155E-27   0.17759E-26   0.00000E+00   0.00000E+00   0.93888E-28   0.00000E+00
 457300   0.10000E-02   0.16231E+02   0.22667E+01   0.46865E-27   0.13960E-26   0.00000E+00   0.00000E+00   0.10281E-27   0.00000E+00
 457400   0.10000E-02   0.16231E+02   0.22667E+01   0.38279E-27   0.13853E-26   0.00000E+00   0.00000E+00   0.98912E-28   0.00000E+00
 457500   0.10000E-02   0.16231E+02   0.22667E+01   0.39236E-27   0.15186E-26   0.00000E+00   0.00000E+00   0.99912E-28   0.00000E+00
 457600   0.10000E-02   0.16231E+02   0.22667E+01   0.31171E-27   0.15483E-26   0.00000E+00   0.00000E+00   0.96724E-28   0.00000E+00
 457700   0.10000E-02   0.16231E+02   0.22667E+01   0.36098E-27   0.16260E-26   0.00000E+00   0.00000E+00   0.96515E-28   0.00000E+00
 457800   0.10000E-02   0.16231E+02   0.22667E+01   0.39615E-27   0.15320E-26   0.00000E+00   0.00000E+00   0.95831E-28   0.00000E+00
 457900   0.10000E-02   0.16231E+02   0.22667E+01   0.35630E-27   0.15210E-26   0.00000E+00   0.00000E+00   0.94416E-28   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 458000   0.10000E-02   0.16231E+02   0.22667E+01   0.35425E-27   0.17903E-26   0.00000E+00   0.00000E+00   0.10088E-27   0.00000E+00
 458100   0.10000E-02   0.16231E+02   0.22667E+01   0.61147E-27   0.15178E-26   0.00000E+00   0.00000E+00   0.10014E-27   0.00000E+00
 458200   0.10000E-02   0.16231E+02   0.22667E+01   0.40345E-27   0.15338E-26   0.00000E+00   0.00000E+00   0.89018E-28   0.00000E+00
 458300   0.10000E-02   0.16231E+02   0.22667E+01   0.46812E-27   0.14139E-26   0.00000E+00   0.00000E+00   0.93837E-28   0.00000E+00
 458400   0.10000E-02   0.16231E+02   0.22667E+01   0.43077E-27   0.16079E-26   0.00000E+00   0.00000E+00   0.10372E-27   0.00000E+00
 458500   0.10000E-02   0.16231E+02   0.22667E+01   0.41252E-27   0.13989E-26   0.00000E+00   0.00000E+00   0.98938E-28   0.00000E+00
 458600   0.10000E-02   0.16231E+02   0.22667E+01   0.33922E-27   0.15301E-26   0.00000E+00   0.00000E+00   0.97901E-28   0.00000E+00
 458700   0.10000E-02   0.16231E+02   0.22667E+01   0.61342E-27   0.15516E-26   0.00000E+00   0.00000E+00   0.10021E-27   0.00000E+00
 458800   0.10000E-02   0.16231E+02   0.22667E+01   0.40165E-27   0.14894E-26   0.00000E+00   0.00000E+00   0.89612E-28   0.00000E+00
 458900   0.10000E-02   0.16231E+02   0.22667E+01   0.45264E-27   0.15425E-26   0.00000E+00   0.00000E+00   0.96333E-28   0.00000E+00
 459000   0.10000E-02   0.16231E+02   0.22667E+01   0.43629E-27   0.15511E-26   0.00000E+00   0.00000E+00   0.90030E-28   0.00000E+00
 459100   0.10000E-02   0.16231E+02   0.22667E+01   0.40157E-27   0.13172E-26   0.00000E+00   0.00000E+00   0.98026E-28   0.00000E+00
 459200   0.10000E-02   0.16231E+02   0.22667E+01   0.60531E-27   0.13936E-26   0.00000E+00   0.00000E+00   0.84829E-28   0.00000E+00
 459300   0.10000E-02   0.16231E+02   0.22667E+01   0.41889E-27   0.14706E-26   0.00000E+00   0.00000E+00   0.96140E-28   0.00000E+00
 459400   0.10000E-02   0.16231E+02   0.22667E+01   0.59030E-27   0.14881E-26   0.00000E+00   0.00000E+00   0.10600E-27   0.00000E+00
 459500   0.10000E-02   0.16231E+02   0.22667E+01   0.38176E-27   0.15089E-26   0.00000E+00   0.00000E+00   0.88850E-28   0.00000E+00
 459600   0.10000E-02   0.16231E+02   0.22667E+01   0.44766E-27   0.15639E-26   0.00000E+00   0.00000E+00   0.92860E-28   0.00000E+00
 459700   0.10000E-02   0.16231E+02   0.22667E+01   0.27350E-27   0.15140E-26   0.00000E+00   0.00000E+00   0.97475E-28   0.00000E+00
 459800   0.10000E-02   0.16231E+02   0.22667E+01   0.37609E-27   0.13690E-26   0.00000E+00   0.00000E+00   0.92290E-28   0.00000E+00
 459900   0.10000E-02   0.16231E+02   0.22667E+01   0.50134E-27   0.16504E-26   0.00000E+00   0.00000E+00   0.10260E-27   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 460000   0.10000E-02   0.16231E+02   0.22667E+01   0.54712E-27   0.14852E-26   0.00000E+00   0.00000E+00   0.10664E-27   0.00000E+00
 460100   0.10000E-02   0.16231E+02   0.22667E+01   0.60765E-27   0.16153E-26   0.00000E+00   0.00000E+00   0.88118E-28   0.00000E+00
 460200   0.10000E-02   0.16231E+02   0.22667E+01   0.56073E-27   0.13058E-26   0.00000E+00   0.00000E+00   0.96586E-28   0.00000E+00
 460300   0.10000E-02   0.16231E+02   0.22667E+01   0.56283E-27   0.15511E-26   0.00000E+00   0.00000E+00   0.90782E-28   0.00000E+00
 460400   0.10000E-02   0.16231E+02   0.22667E+01   0.41735E-27   0.13944E-26   0.00000E+00   0.00000E+00   0.88459E-28   0.00000E+00
 460500   0.10000E-02   0.16231E+02   0.22667E+01   0.49350E-27   0.17068E-26   0.00000E+00   0.00000E+00   0.93258E-28   0.00000E+00
